2018-06-11 19:45:10,084 p=11688 u=root |  PLAY [Initialization Checkpoint Start] *******************************************************************************************
2018-06-11 20:43:34,025 p=977 u=root |  ok: [infranode1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.044792', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/openshift3', u'delta': u'0:00:00.022259', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.022533', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,045 p=977 u=root |  ok: [node1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.038543', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/openshift3', u'delta': u'0:00:00.021326', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.017217', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,047 p=977 u=root |  ok: [node2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.046488', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/openshift3', u'delta': u'0:00:00.023362', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.023126', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,070 p=977 u=root |  ok: [node3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.086825', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/openshift3', u'delta': u'0:00:00.022739', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.064086', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,434 p=977 u=root |  ok: [master2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.454261', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.021407', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.432854', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,446 p=977 u=root |  ok: [infranode2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.474944', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.021954', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.452990', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,449 p=977 u=root |  ok: [infranode1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.503252', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.021608', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.481644', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,485 p=977 u=root |  ok: [node2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.483402', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.021281', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.462121', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,496 p=977 u=root |  ok: [node1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.479301', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.021388', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.457913', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,507 p=977 u=root |  ok: [master1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:31.984299', '_ansible_no_log': False, u'stdout': u'6655406c26d8', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/openshift3', u'delta': u'0:00:00.021326', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/openshift3 | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [u'6655406c26d8'], 'failed_when_result': False, u'start': u'2018-06-11 20:43:31.962973', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,508 p=977 u=root |  ok: [node3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.522233', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.023365', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.498868', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,519 p=977 u=root |  ok: [master3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.470695', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.023442', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.447253', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,874 p=977 u=root |  ok: [infranode2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.911009', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.021869', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.889140', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,882 p=977 u=root |  ok: [node2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.926542', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.022083', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.904459', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,894 p=977 u=root |  ok: [infranode1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.942755', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.021814', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.920941', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,916 p=977 u=root |  ok: [master2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.912786', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.022007', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.890779', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,920 p=977 u=root |  ok: [master1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.412090', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.qe\\.openshift\\.com/.*', u'delta': u'0:00:00.021091', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.qe\\.openshift\\.com/.* | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.390999', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,932 p=977 u=root |  ok: [node1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.925683', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.021814', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.903869', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,958 p=977 u=root |  ok: [node3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.965970', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.023460', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.942510', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:34,974 p=977 u=root |  ok: [master3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.934344', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.023983', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.910361', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,302 p=977 u=root |  ok: [node2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.434824', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.022379', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.412445', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,306 p=977 u=root |  ok: [infranode2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.384041', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.021528', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.362513', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,332 p=977 u=root |  ok: [master1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:32.835822', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'rc': 0, 'item': u'registry\\.access\\..*redhat\\.com/rhel7/etcd', u'delta': u'0:00:00.021539', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep registry\\.access\\..*redhat\\.com/rhel7/etcd | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:32.814283', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,338 p=977 u=root |  ok: [infranode1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.464880', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.021750', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.443130', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,342 p=977 u=root |  ok: [master2.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.436268', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.021122', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.415146', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,360 p=977 u=root |  ok: [node1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.462497', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.022638', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.439859', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,385 p=977 u=root |  ok: [node3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.464937', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.023122', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.441815', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,395 p=977 u=root |  ok: [master3.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.462321', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.023165', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.439156', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,780 p=977 u=root |  ok: [master1.861b.internal] => (item={'_ansible_parsed': True, 'stderr_lines': [], '_ansible_item_result': True, u'end': u'2018-06-11 20:43:33.331514', '_ansible_no_log': False, u'stdout': u'', u'cmd': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'rc': 0, 'item': u'docker.io/openshift', u'delta': u'0:00:00.021342', u'stderr': u'', u'changed': False, u'invocation': {u'module_args': {u'creates': None, u'executable': None, u'_uses_shell': True, u'_raw_params': u"docker images | egrep docker.io/openshift | awk '{ print $3 }'", u'removes': None, u'warn': True, u'chdir': None, u'stdin': None}}, 'stdout_lines': [], 'failed_when_result': False, u'start': u'2018-06-11 20:43:33.310172', '_ansible_ignore_errors': None, 'failed': False})
2018-06-11 20:43:35,789 p=977 u=root |  TASK [remove sdn drop files] *****************************************************************************************************
2018-06-11 20:43:36,230 p=977 u=root |  changed: [master1.861b.internal]
2018-06-11 20:43:36,233 p=977 u=root |  changed: [master2.861b.internal]
2018-06-11 20:43:36,260 p=977 u=root |  changed: [master3.861b.internal]
2018-06-11 20:43:36,274 p=977 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:43:36,283 p=977 u=root |  changed: [node2.861b.internal]
2018-06-11 20:43:36,288 p=977 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:43:36,300 p=977 u=root |  changed: [node3.861b.internal]
2018-06-11 20:43:36,578 p=977 u=root |  changed: [node1.861b.internal]
2018-06-11 20:43:36,586 p=977 u=root |  TASK [Remove files owned by RPMs] ************************************************************************************************
2018-06-11 20:43:37,023 p=977 u=root |  ok: [master1.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,026 p=977 u=root |  ok: [master2.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,090 p=977 u=root |  ok: [node1.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,137 p=977 u=root |  ok: [infranode1.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,137 p=977 u=root |  ok: [infranode2.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,158 p=977 u=root |  ok: [node2.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,187 p=977 u=root |  ok: [node3.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,202 p=977 u=root |  ok: [master3.861b.internal] => (item=/etc/sysconfig/openshift-node)
2018-06-11 20:43:37,456 p=977 u=root |  ok: [master1.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,481 p=977 u=root |  ok: [master2.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,524 p=977 u=root |  ok: [infranode1.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,548 p=977 u=root |  ok: [node1.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,550 p=977 u=root |  ok: [infranode2.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,561 p=977 u=root |  ok: [node2.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,581 p=977 u=root |  ok: [node3.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,601 p=977 u=root |  ok: [master3.861b.internal] => (item=/etc/sysconfig/openvswitch)
2018-06-11 20:43:37,863 p=977 u=root |  ok: [master1.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:37,897 p=977 u=root |  ok: [master2.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:37,938 p=977 u=root |  ok: [infranode1.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:37,958 p=977 u=root |  ok: [infranode2.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:37,966 p=977 u=root |  ok: [node1.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:37,976 p=977 u=root |  ok: [node2.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:37,991 p=977 u=root |  ok: [node3.861b.internal] => (item=/run/openshift-sdn)
2018-06-11 20:43:38,023 p=977 u=root |  ok: [master3.861b.internal] => (item=/run/openshift-sdn)
